CPT,LOCALITY,YEAR,COUNTY,ASC_BASE_AMOUNT,ASC_120PCT
25394,03,2026,PalmBeach,1578.17,1893.8
25400,03,2026,PalmBeach,4702.23,5642.68
25405,03,2026,PalmBeach,4694.59,5633.51
25415,03,2026,PalmBeach,4726.05,5671.26
25430,03,2026,PalmBeach,1578.17,1893.8
25431,03,2026,PalmBeach,5171.93,6206.32
25440,03,2026,PalmBeach,3545.68,4254.82
25441,03,2026,PalmBeach,10704.85,12845.82
25442,03,2026,PalmBeach,13603.79,16324.55
25443,03,2026,PalmBeach,5097.41,6116.89
25444,03,2026,PalmBeach,10589.57,12707.48
25445,03,2026,PalmBeach,4890.66,5868.79
25446,03,2026,PalmBeach,13941.11,16729.33
25447,03,2026,PalmBeach,1578.17,1893.8
25448,03,2026,PalmBeach,1578.17,1893.8
25449,03,2026,PalmBeach,3545.68,4254.82
25500,03,2026,PalmBeach,130.04,156.05
25505,03,2026,PalmBeach,837.48,1004.98
25515,03,2026,PalmBeach,4465.85,5359.02
25520,03,2026,PalmBeach,837.48,1004.98
25525,03,2026,PalmBeach,4741.02,5689.22
25526,03,2026,PalmBeach,4622.51,5547.01
25530,03,2026,PalmBeach,130.04,156.05
25535,03,2026,PalmBeach,130.04,156.05
25545,03,2026,PalmBeach,4464.32,5357.18
25560,03,2026,PalmBeach,130.04,156.05
25565,03,2026,PalmBeach,837.48,1004.98
25574,03,2026,PalmBeach,4949.29,5939.15
25575,03,2026,PalmBeach,4656.11,5587.33
25600,03,2026,PalmBeach,130.04,156.05
25605,03,2026,PalmBeach,837.48,1004.98
25606,03,2026,PalmBeach,1578.17,1893.8
25607,03,2026,PalmBeach,4769.42,5723.3
25608,03,2026,PalmBeach,4778.58,5734.3
25609,03,2026,PalmBeach,4810.95,5773.14
25622,03,2026,PalmBeach,130.04,156.05
25624,03,2026,PalmBeach,837.48,1004.98
25628,03,2026,PalmBeach,3545.68,4254.82
25630,03,2026,PalmBeach,130.04,156.05
25635,03,2026,PalmBeach,837.48,1004.98
25645,03,2026,PalmBeach,1578.17,1893.8
25650,03,2026,PalmBeach,130.04,156.05
25651,03,2026,PalmBeach,2239.75,2687.7
25652,03,2026,PalmBeach,4515.93,5419.12
25660,03,2026,PalmBeach,130.04,156.05
25670,03,2026,PalmBeach,4492.42,5390.9
25671,03,2026,PalmBeach,1578.17,1893.8
25675,03,2026,PalmBeach,130.04,156.05
25676,03,2026,PalmBeach,3545.68,4254.82
25680,03,2026,PalmBeach,130.04,156.05
25685,03,2026,PalmBeach,3545.68,4254.82
25690,03,2026,PalmBeach,837.48,1004.98
25695,03,2026,PalmBeach,3545.68,4254.82
25800,03,2026,PalmBeach,4977.4,5972.88
25805,03,2026,PalmBeach,3545.68,4254.82
25810,03,2026,PalmBeach,8737.86,10485.43
25820,03,2026,PalmBeach,4859.2,5831.04
25825,03,2026,PalmBeach,4517.16,5420.59
25830,03,2026,PalmBeach,3545.68,4254.82
25900,03,2026,PalmBeach,3545.68,4254.82
25905,03,2026,PalmBeach,3545.68,4254.82
25907,03,2026,PalmBeach,1578.17,1893.8
25909,03,2026,PalmBeach,3545.68,4254.82
25915,03,2026,PalmBeach,3545.68,4254.82
25920,03,2026,PalmBeach,1578.17,1893.8
25922,03,2026,PalmBeach,837.48,1004.98
25924,03,2026,PalmBeach,1578.17,1893.8
25927,03,2026,PalmBeach,1578.17,1893.8
25929,03,2026,PalmBeach,1082.81,1299.37
25931,03,2026,PalmBeach,1578.17,1893.8
26010,03,2026,PalmBeach,105.76,126.91
26011,03,2026,PalmBeach,711.95,854.34
26020,03,2026,PalmBeach,1578.17,1893.8
26025,03,2026,PalmBeach,1578.17,1893.8
26030,03,2026,PalmBeach,1578.17,1893.8
26034,03,2026,PalmBeach,837.48,1004.98
26035,03,2026,PalmBeach,1578.17,1893.8
26037,03,2026,PalmBeach,1578.17,1893.8
26040,03,2026,PalmBeach,837.48,1004.98
26055,03,2026,PalmBeach,837.48,1004.98
26060,03,2026,PalmBeach,837.48,1004.98
26070,03,2026,PalmBeach,837.48,1004.98
26075,03,2026,PalmBeach,1578.17,1893.8
26080,03,2026,PalmBeach,837.48,1004.98
26100,03,2026,PalmBeach,1578.17,1893.8
26105,03,2026,PalmBeach,1578.17,1893.8
26110,03,2026,PalmBeach,837.48,1004.98
26111,03,2026,PalmBeach,711.95,854.34
26113,03,2026,PalmBeach,711.95,854.34
26115,03,2026,PalmBeach,711.95,854.34
26116,03,2026,PalmBeach,711.95,854.34
26117,03,2026,PalmBeach,1197.74,1437.29
26121,03,2026,PalmBeach,1578.17,1893.8
26123,03,2026,PalmBeach,1578.17,1893.8
26130,03,2026,PalmBeach,1578.17,1893.8
26135,03,2026,PalmBeach,1578.17,1893.8
26140,03,2026,PalmBeach,837.48,1004.98
26145,03,2026,PalmBeach,837.48,1004.98
26160,03,2026,PalmBeach,837.48,1004.98
26170,03,2026,PalmBeach,837.48,1004.98
26180,03,2026,PalmBeach,837.48,1004.98
26185,03,2026,PalmBeach,837.48,1004.98
26200,03,2026,PalmBeach,837.48,1004.98
26205,03,2026,PalmBeach,3545.68,4254.82
26210,03,2026,PalmBeach,837.48,1004.98
26215,03,2026,PalmBeach,1578.17,1893.8
26230,03,2026,PalmBeach,1578.17,1893.8
26235,03,2026,PalmBeach,837.48,1004.98
26236,03,2026,PalmBeach,837.48,1004.98
26250,03,2026,PalmBeach,2267.88,2721.46
26260,03,2026,PalmBeach,1578.17,1893.8
26262,03,2026,PalmBeach,837.48,1004.98
26320,03,2026,PalmBeach,711.95,854.34
26340,03,2026,PalmBeach,837.48,1004.98
26341,03,2026,PalmBeach,86.0,103.2
26350,03,2026,PalmBeach,1578.17,1893.8
26352,03,2026,PalmBeach,3545.68,4254.82
26356,03,2026,PalmBeach,1578.17,1893.8
26357,03,2026,PalmBeach,1578.17,1893.8
26358,03,2026,PalmBeach,3545.68,4254.82
26370,03,2026,PalmBeach,1578.17,1893.8
26372,03,2026,PalmBeach,3545.68,4254.82
26373,03,2026,PalmBeach,1578.17,1893.8
26390,03,2026,PalmBeach,4492.42,5390.9
26392,03,2026,PalmBeach,3545.68,4254.82
26410,03,2026,PalmBeach,837.48,1004.98
26412,03,2026,PalmBeach,1578.17,1893.8
26415,03,2026,PalmBeach,1578.17,1893.8
26416,03,2026,PalmBeach,1578.17,1893.8
26418,03,2026,PalmBeach,837.48,1004.98
26420,03,2026,PalmBeach,1578.17,1893.8
26426,03,2026,PalmBeach,1578.17,1893.8
26428,03,2026,PalmBeach,1578.17,1893.8
26432,03,2026,PalmBeach,837.48,1004.98
26433,03,2026,PalmBeach,1578.17,1893.8
26434,03,2026,PalmBeach,1578.17,1893.8
26437,03,2026,PalmBeach,1578.17,1893.8
26440,03,2026,PalmBeach,837.48,1004.98
26442,03,2026,PalmBeach,1578.17,1893.8
26445,03,2026,PalmBeach,1578.17,1893.8
26449,03,2026,PalmBeach,1578.17,1893.8
26450,03,2026,PalmBeach,1578.17,1893.8
26455,03,2026,PalmBeach,837.48,1004.98
26460,03,2026,PalmBeach,837.48,1004.98
26471,03,2026,PalmBeach,1578.17,1893.8
26474,03,2026,PalmBeach,837.48,1004.98
26476,03,2026,PalmBeach,1578.17,1893.8
26477,03,2026,PalmBeach,1578.17,1893.8
26478,03,2026,PalmBeach,1578.17,1893.8
26479,03,2026,PalmBeach,1578.17,1893.8
26480,03,2026,PalmBeach,1578.17,1893.8
26483,03,2026,PalmBeach,1578.17,1893.8
26485,03,2026,PalmBeach,1578.17,1893.8
26489,03,2026,PalmBeach,1578.17,1893.8
26490,03,2026,PalmBeach,1578.17,1893.8
26492,03,2026,PalmBeach,1578.17,1893.8
26494,03,2026,PalmBeach,1578.17,1893.8
26496,03,2026,PalmBeach,1578.17,1893.8
26497,03,2026,PalmBeach,1578.17,1893.8
26498,03,2026,PalmBeach,1578.17,1893.8
26499,03,2026,PalmBeach,1578.17,1893.8
26500,03,2026,PalmBeach,3545.68,4254.82
26502,03,2026,PalmBeach,1578.17,1893.8
26508,03,2026,PalmBeach,1578.17,1893.8
26510,03,2026,PalmBeach,1578.17,1893.8
26516,03,2026,PalmBeach,1578.17,1893.8
26517,03,2026,PalmBeach,1578.17,1893.8
26518,03,2026,PalmBeach,4492.42,5390.9
26520,03,2026,PalmBeach,1578.17,1893.8
26525,03,2026,PalmBeach,837.48,1004.98
26530,03,2026,PalmBeach,4775.22,5730.26
26531,03,2026,PalmBeach,4799.96,5759.95
26535,03,2026,PalmBeach,1578.17,1893.8
26536,03,2026,PalmBeach,4588.62,5506.34
26540,03,2026,PalmBeach,1578.17,1893.8
26541,03,2026,PalmBeach,2105.03,2526.04
26542,03,2026,PalmBeach,2032.99,2439.59
26545,03,2026,PalmBeach,1578.17,1893.8
26546,03,2026,PalmBeach,3545.68,4254.82
26548,03,2026,PalmBeach,1578.17,1893.8
26550,03,2026,PalmBeach,1578.17,1893.8
26555,03,2026,PalmBeach,3545.68,4254.82
26556,03,2026,PalmBeach,4492.42,5390.9
26560,03,2026,PalmBeach,837.48,1004.98
26561,03,2026,PalmBeach,1578.17,1893.8
26562,03,2026,PalmBeach,1578.17,1893.8
26565,03,2026,PalmBeach,1578.17,1893.8
26567,03,2026,PalmBeach,1578.17,1893.8
26568,03,2026,PalmBeach,4956.33,5947.6
26580,03,2026,PalmBeach,1578.17,1893.8
26587,03,2026,PalmBeach,1578.17,1893.8
26590,03,2026,PalmBeach,837.48,1004.98
26591,03,2026,PalmBeach,1578.17,1893.8
26593,03,2026,PalmBeach,1578.17,1893.8
26596,03,2026,PalmBeach,1578.17,1893.8
26600,03,2026,PalmBeach,130.04,156.05
26605,03,2026,PalmBeach,130.04,156.05
26607,03,2026,PalmBeach,1578.17,1893.8
26608,03,2026,PalmBeach,1578.17,1893.8
26615,03,2026,PalmBeach,1578.17,1893.8
26641,03,2026,PalmBeach,130.04,156.05
26645,03,2026,PalmBeach,837.48,1004.98
26650,03,2026,PalmBeach,1578.17,1893.8
26665,03,2026,PalmBeach,1578.17,1893.8
26670,03,2026,PalmBeach,130.04,156.05
26675,03,2026,PalmBeach,837.48,1004.98
26676,03,2026,PalmBeach,1578.17,1893.8
26685,03,2026,PalmBeach,1578.17,1893.8
26686,03,2026,PalmBeach,1999.55,2399.46
26700,03,2026,PalmBeach,130.04,156.05
26705,03,2026,PalmBeach,837.48,1004.98
26706,03,2026,PalmBeach,1578.17,1893.8
26715,03,2026,PalmBeach,1578.17,1893.8
26720,03,2026,PalmBeach,130.04,156.05
26725,03,2026,PalmBeach,130.04,156.05
26727,03,2026,PalmBeach,1578.17,1893.8
26735,03,2026,PalmBeach,1578.17,1893.8
26740,03,2026,PalmBeach,130.04,156.05
26742,03,2026,PalmBeach,837.48,1004.98
26746,03,2026,PalmBeach,1578.17,1893.8
26750,03,2026,PalmBeach,130.04,156.05
26755,03,2026,PalmBeach,130.04,156.05
26756,03,2026,PalmBeach,1578.17,1893.8
26765,03,2026,PalmBeach,1578.17,1893.8
26770,03,2026,PalmBeach,130.04,156.05
26775,03,2026,PalmBeach,147.39,176.87
26776,03,2026,PalmBeach,1578.17,1893.8
26785,03,2026,PalmBeach,1578.17,1893.8
26820,03,2026,PalmBeach,3545.68,4254.82
26841,03,2026,PalmBeach,3545.68,4254.82
26842,03,2026,PalmBeach,3545.68,4254.82
26843,03,2026,PalmBeach,3545.68,4254.82
26844,03,2026,PalmBeach,4897.07,5876.48
26850,03,2026,PalmBeach,3545.68,4254.82
26852,03,2026,PalmBeach,3545.68,4254.82
26860,03,2026,PalmBeach,1578.17,1893.8
26862,03,2026,PalmBeach,1578.17,1893.8
26910,03,2026,PalmBeach,1578.17,1893.8
26951,03,2026,PalmBeach,1578.17,1893.8
26952,03,2026,PalmBeach,1578.17,1893.8
26990,03,2026,PalmBeach,1578.17,1893.8
26991,03,2026,PalmBeach,837.48,1004.98
26992,03,2026,PalmBeach,1578.17,1893.8
27001,03,2026,PalmBeach,1578.17,1893.8
27005,03,2026,PalmBeach,1578.17,1893.8
27006,03,2026,PalmBeach,1578.17,1893.8
27025,03,2026,PalmBeach,2016.41,2419.69
27030,03,2026,PalmBeach,3545.68,4254.82
27035,03,2026,PalmBeach,1578.17,1893.8
27036,03,2026,PalmBeach,3545.68,4254.82
27041,03,2026,PalmBeach,711.95,854.34
27045,03,2026,PalmBeach,1197.74,1437.29
27047,03,2026,PalmBeach,1197.74,1437.29
27062,03,2026,PalmBeach,1578.17,1893.8
27066,03,2026,PalmBeach,1578.17,1893.8
27071,03,2026,PalmBeach,1578.17,1893.8
27080,03,2026,PalmBeach,1578.17,1893.8
27087,03,2026,PalmBeach,1578.17,1893.8
27090,03,2026,PalmBeach,3545.68,4254.82
27091,03,2026,PalmBeach,6528.51,7834.21
27097,03,2026,PalmBeach,1578.17,1893.8
27120,03,2026,PalmBeach,9108.99,10930.79
27122,03,2026,PalmBeach,3545.68,4254.82
27125,03,2026,PalmBeach,8302.06,9962.47
27130,03,2026,PalmBeach,9224.26,11069.11
27132,03,2026,PalmBeach,9313.67,11176.4
27134,03,2026,PalmBeach,8947.6,10737.12
27137,03,2026,PalmBeach,8577.03,10292.44
27138,03,2026,PalmBeach,8744.04,10492.85
27161,03,2026,PalmBeach,4492.42,5390.9
27165,03,2026,PalmBeach,4492.42,5390.9
27170,03,2026,PalmBeach,4627.1,5552.52
27176,03,2026,PalmBeach,1999.55,2399.46
27179,03,2026,PalmBeach,3545.68,4254.82
27181,03,2026,PalmBeach,4492.42,5390.9
27197,03,2026,PalmBeach,130.04,156.05
27200,03,2026,PalmBeach,130.04,156.05
27220,03,2026,PalmBeach,130.04,156.05
27228,03,2026,PalmBeach,5105.36,6126.43
27230,03,2026,PalmBeach,130.04,156.05
27235,03,2026,PalmBeach,3545.68,4254.82
27236,03,2026,PalmBeach,4683.6,5620.32
27238,03,2026,PalmBeach,837.48,1004.98
27240,03,2026,PalmBeach,837.48,1004.98
27244,03,2026,PalmBeach,4590.45,5508.54
27245,03,2026,PalmBeach,4635.65,5562.78
27246,03,2026,PalmBeach,130.04,156.05
27248,03,2026,PalmBeach,3545.68,4254.82
27250,03,2026,PalmBeach,130.04,156.05
27252,03,2026,PalmBeach,837.48,1004.98
27253,03,2026,PalmBeach,1578.17,1893.8
27254,03,2026,PalmBeach,3545.68,4254.82
27265,03,2026,PalmBeach,130.04,156.05
27266,03,2026,PalmBeach,837.48,1004.98
27267,03,2026,PalmBeach,1578.17,1893.8
27268,03,2026,PalmBeach,837.48,1004.98
27269,03,2026,PalmBeach,4492.42,5390.9
27279,03,2026,PalmBeach,13928.87,16714.64
27280,03,2026,PalmBeach,13248.87,15898.64
27301,03,2026,PalmBeach,1197.74,1437.29
27303,03,2026,PalmBeach,1999.55,2399.46
27305,03,2026,PalmBeach,1578.17,1893.8
27310,03,2026,PalmBeach,1578.17,1893.8
27324,03,2026,PalmBeach,1197.74,1437.29
27327,03,2026,PalmBeach,711.95,854.34
27328,03,2026,PalmBeach,1197.74,1437.29
27329,03,2026,PalmBeach,1197.74,1437.29
27331,03,2026,PalmBeach,1578.17,1893.8
27333,03,2026,PalmBeach,1578.17,1893.8
27334,03,2026,PalmBeach,1578.17,1893.8
27335,03,2026,PalmBeach,3545.68,4254.82
27337,03,2026,PalmBeach,1197.74,1437.29
27339,03,2026,PalmBeach,1197.74,1437.29
27340,03,2026,PalmBeach,1578.17,1893.8
27345,03,2026,PalmBeach,1578.17,1893.8
27347,03,2026,PalmBeach,1578.17,1893.8
27350,03,2026,PalmBeach,3545.68,4254.82
27355,03,2026,PalmBeach,1578.17,1893.8
27365,03,2026,PalmBeach,1578.17,1893.8
27372,03,2026,PalmBeach,1197.74,1437.29
27380,03,2026,PalmBeach,3545.68,4254.82
27381,03,2026,PalmBeach,3545.68,4254.82
27385,03,2026,PalmBeach,3545.68,4254.82
27386,03,2026,PalmBeach,3545.68,4254.82
27403,03,2026,PalmBeach,5258.67,6310.4
27405,03,2026,PalmBeach,3545.68,4254.82
27407,03,2026,PalmBeach,5043.67,6052.4
27412,03,2026,PalmBeach,3545.68,4254.82
27415,03,2026,PalmBeach,10066.62,12079.94
27416,03,2026,PalmBeach,3545.68,4254.82
27418,03,2026,PalmBeach,3545.68,4254.82
27420,03,2026,PalmBeach,3545.68,4254.82
27422,03,2026,PalmBeach,3545.68,4254.82
27424,03,2026,PalmBeach,3545.68,4254.82
27425,03,2026,PalmBeach,1578.17,1893.8
27427,03,2026,PalmBeach,4662.23,5594.68
27428,03,2026,PalmBeach,8271.7,9926.04
27429,03,2026,PalmBeach,9258.57,11110.28
27430,03,2026,PalmBeach,3545.68,4254.82
27437,03,2026,PalmBeach,3545.68,4254.82
27441,03,2026,PalmBeach,6528.51,7834.21
27446,03,2026,PalmBeach,8840.2,10608.24
27447,03,2026,PalmBeach,9012.27,10814.72
27450,03,2026,PalmBeach,4492.42,5390.9
27455,03,2026,PalmBeach,3545.68,4254.82
27457,03,2026,PalmBeach,3545.68,4254.82
27466,03,2026,PalmBeach,4492.42,5390.9
27470,03,2026,PalmBeach,3545.68,4254.82
27472,03,2026,PalmBeach,4621.3,5545.56
27486,03,2026,PalmBeach,6528.51,7834.21
27487,03,2026,PalmBeach,13398.03,16077.64
27488,03,2026,PalmBeach,9108.99,10930.79
27496,03,2026,PalmBeach,1578.17,1893.8
27498,03,2026,PalmBeach,837.48,1004.98
27500,03,2026,PalmBeach,130.04,156.05
27502,03,2026,PalmBeach,837.48,1004.98
27506,03,2026,PalmBeach,4508.6,5410.32
27507,03,2026,PalmBeach,4852.18,5822.62
27508,03,2026,PalmBeach,130.04,156.05
27509,03,2026,PalmBeach,4701.01,5641.21
27510,03,2026,PalmBeach,837.48,1004.98
27511,03,2026,PalmBeach,8881.24,10657.49
27513,03,2026,PalmBeach,8664.75,10397.7
27514,03,2026,PalmBeach,8864.38,10637.26
27516,03,2026,PalmBeach,130.04,156.05
27520,03,2026,PalmBeach,130.04,156.05
27524,03,2026,PalmBeach,3545.68,4254.82
27530,03,2026,PalmBeach,130.04,156.05
27532,03,2026,PalmBeach,1578.17,1893.8
27535,03,2026,PalmBeach,4854.93,5825.92
27536,03,2026,PalmBeach,4837.83,5805.4
27538,03,2026,PalmBeach,130.04,156.05
27540,03,2026,PalmBeach,3545.68,4254.82
27552,03,2026,PalmBeach,837.48,1004.98
27556,03,2026,PalmBeach,3545.68,4254.82
27560,03,2026,PalmBeach,130.04,156.05
27562,03,2026,PalmBeach,130.04,156.05
27566,03,2026,PalmBeach,3545.68,4254.82
27570,03,2026,PalmBeach,837.48,1004.98
27590,03,2026,PalmBeach,1578.17,1893.8
27600,03,2026,PalmBeach,1578.17,1893.8
27602,03,2026,PalmBeach,1578.17,1893.8
27603,03,2026,PalmBeach,1197.74,1437.29
27604,03,2026,PalmBeach,1578.17,1893.8
27605,03,2026,PalmBeach,837.48,1004.98
27610,03,2026,PalmBeach,1578.17,1893.8
27614,03,2026,PalmBeach,1197.74,1437.29
27619,03,2026,PalmBeach,1197.74,1437.29
27620,03,2026,PalmBeach,1578.17,1893.8
27630,03,2026,PalmBeach,1578.17,1893.8
27632,03,2026,PalmBeach,1197.74,1437.29
27635,03,2026,PalmBeach,1578.17,1893.8
27638,03,2026,PalmBeach,3545.68,4254.82
27640,03,2026,PalmBeach,1578.17,1893.8
27641,03,2026,PalmBeach,1578.17,1893.8
27650,03,2026,PalmBeach,4492.42,5390.9
27652,03,2026,PalmBeach,4715.36,5658.43
27654,03,2026,PalmBeach,4523.26,5427.91
27658,03,2026,PalmBeach,1578.17,1893.8
27659,03,2026,PalmBeach,3545.68,4254.82
27664,03,2026,PalmBeach,3545.68,4254.82
27665,03,2026,PalmBeach,4640.24,5568.29
27675,03,2026,PalmBeach,1578.17,1893.8
27680,03,2026,PalmBeach,1578.17,1893.8
27685,03,2026,PalmBeach,1578.17,1893.8
27687,03,2026,PalmBeach,1578.17,1893.8
27690,03,2026,PalmBeach,3545.68,4254.82
27691,03,2026,PalmBeach,3545.68,4254.82
27695,03,2026,PalmBeach,4849.42,5819.3
27696,03,2026,PalmBeach,5135.59,6162.71
27698,03,2026,PalmBeach,4780.72,5736.86
27700,03,2026,PalmBeach,4916.92,5900.3
27702,03,2026,PalmBeach,20951.81,25142.17
27703,03,2026,PalmBeach,13456.93,16148.32
27704,03,2026,PalmBeach,1578.17,1893.8
27707,03,2026,PalmBeach,1578.17,1893.8
27709,03,2026,PalmBeach,8513.49,10216.19
27720,03,2026,PalmBeach,4649.4,5579.28
27724,03,2026,PalmBeach,4772.47,5726.96
27726,03,2026,PalmBeach,4554.11,5464.93
27750,03,2026,PalmBeach,130.04,156.05
27752,03,2026,PalmBeach,837.48,1004.98
27756,03,2026,PalmBeach,5231.18,6277.42
27758,03,2026,PalmBeach,8512.93,10215.52
27759,03,2026,PalmBeach,8487.62,10185.14
27760,03,2026,PalmBeach,130.04,156.05
27762,03,2026,PalmBeach,837.48,1004.98
27766,03,2026,PalmBeach,3545.68,4254.82
27767,03,2026,PalmBeach,130.04,156.05
27768,03,2026,PalmBeach,837.48,1004.98
27769,03,2026,PalmBeach,4492.42,5390.9
27780,03,2026,PalmBeach,130.04,156.05
27781,03,2026,PalmBeach,837.48,1004.98
27784,03,2026,PalmBeach,3545.68,4254.82
27786,03,2026,PalmBeach,130.04,156.05
27788,03,2026,PalmBeach,130.04,156.05
27792,03,2026,PalmBeach,4617.94,5541.53
27808,03,2026,PalmBeach,130.04,156.05
27810,03,2026,PalmBeach,837.48,1004.98
27814,03,2026,PalmBeach,4646.95,5576.34
27816,03,2026,PalmBeach,130.04,156.05
27818,03,2026,PalmBeach,837.48,1004.98
27822,03,2026,PalmBeach,4625.88,5551.06
27823,03,2026,PalmBeach,4634.12,5560.94
27824,03,2026,PalmBeach,130.04,156.05
27825,03,2026,PalmBeach,837.48,1004.98
27826,03,2026,PalmBeach,4492.42,5390.9
27827,03,2026,PalmBeach,8575.91,10291.09
27828,03,2026,PalmBeach,8823.33,10588.0
27829,03,2026,PalmBeach,4679.02,5614.82
27840,03,2026,PalmBeach,130.04,156.05
27842,03,2026,PalmBeach,837.48,1004.98
27860,03,2026,PalmBeach,1578.17,1893.8
27870,03,2026,PalmBeach,9300.74,11160.89
27880,03,2026,PalmBeach,3545.68,4254.82
27892,03,2026,PalmBeach,1578.17,1893.8
28001,03,2026,PalmBeach,92.75,111.3
28002,03,2026,PalmBeach,837.48,1004.98
28003,03,2026,PalmBeach,1578.17,1893.8
28005,03,2026,PalmBeach,1578.17,1893.8
28008,03,2026,PalmBeach,1578.17,1893.8
28020,03,2026,PalmBeach,1578.17,1893.8
28022,03,2026,PalmBeach,1578.17,1893.8
28035,03,2026,PalmBeach,910.19,1092.23
28039,03,2026,PalmBeach,1197.74,1437.29
28041,03,2026,PalmBeach,1197.74,1437.29
28043,03,2026,PalmBeach,711.95,854.34
28045,03,2026,PalmBeach,1197.74,1437.29
28055,03,2026,PalmBeach,910.19,1092.23
28060,03,2026,PalmBeach,1578.17,1893.8
28062,03,2026,PalmBeach,1578.17,1893.8
28080,03,2026,PalmBeach,837.48,1004.98
28086,03,2026,PalmBeach,1578.17,1893.8
28090,03,2026,PalmBeach,837.48,1004.98
28092,03,2026,PalmBeach,837.48,1004.98
28100,03,2026,PalmBeach,1578.17,1893.8
28104,03,2026,PalmBeach,1578.17,1893.8
28110,03,2026,PalmBeach,1578.17,1893.8
28111,03,2026,PalmBeach,1578.17,1893.8
28112,03,2026,PalmBeach,1578.17,1893.8
28113,03,2026,PalmBeach,1578.17,1893.8
28116,03,2026,PalmBeach,1578.17,1893.8
28118,03,2026,PalmBeach,1578.17,1893.8
28119,03,2026,PalmBeach,1578.17,1893.8
28120,03,2026,PalmBeach,1578.17,1893.8
28122,03,2026,PalmBeach,1578.17,1893.8
28124,03,2026,PalmBeach,285.02,342.02
28126,03,2026,PalmBeach,1578.17,1893.8
28153,03,2026,PalmBeach,1578.17,1893.8
28190,03,2026,PalmBeach,161.03,193.24
28192,03,2026,PalmBeach,711.95,854.34
28193,03,2026,PalmBeach,711.95,854.34
28200,03,2026,PalmBeach,1578.17,1893.8
28202,03,2026,PalmBeach,4697.04,5636.45
28208,03,2026,PalmBeach,1578.17,1893.8
28220,03,2026,PalmBeach,270.21,324.25
28226,03,2026,PalmBeach,1578.17,1893.8
28230,03,2026,PalmBeach,264.73,317.68
28232,03,2026,PalmBeach,239.94,287.93
28234,03,2026,PalmBeach,837.48,1004.98
28250,03,2026,PalmBeach,1578.17,1893.8
28270,03,2026,PalmBeach,1578.17,1893.8
28285,03,2026,PalmBeach,1578.17,1893.8
28286,03,2026,PalmBeach,1578.17,1893.8
28288,03,2026,PalmBeach,1578.17,1893.8
28289,03,2026,PalmBeach,1578.17,1893.8
28291,03,2026,PalmBeach,4768.5,5722.2
28292,03,2026,PalmBeach,1578.17,1893.8
28295,03,2026,PalmBeach,1578.17,1893.8
28296,03,2026,PalmBeach,1578.17,1893.8
28297,03,2026,PalmBeach,9597.08,11516.5
28298,03,2026,PalmBeach,4492.42,5390.9
28299,03,2026,PalmBeach,4558.39,5470.07
28300,03,2026,PalmBeach,4492.42,5390.9
28308,03,2026,PalmBeach,1578.17,1893.8
28322,03,2026,PalmBeach,4542.51,5451.01
28400,03,2026,PalmBeach,130.04,156.05
28405,03,2026,PalmBeach,130.04,156.05
28415,03,2026,PalmBeach,4673.52,5608.22
28430,03,2026,PalmBeach,130.04,156.05
28435,03,2026,PalmBeach,837.48,1004.98
28436,03,2026,PalmBeach,4927.61,5913.13
28445,03,2026,PalmBeach,4510.75,5412.9
28450,03,2026,PalmBeach,130.04,156.05
28465,03,2026,PalmBeach,4482.03,5378.44
28470,03,2026,PalmBeach,130.04,156.05
28475,03,2026,PalmBeach,130.04,156.05
28476,03,2026,PalmBeach,1578.17,1893.8
28485,03,2026,PalmBeach,4562.36,5474.83
28490,03,2026,PalmBeach,110.79,132.95
28496,03,2026,PalmBeach,1578.17,1893.8
28505,03,2026,PalmBeach,1578.17,1893.8
28510,03,2026,PalmBeach,84.7,101.64
28515,03,2026,PalmBeach,113.37,136.04
28525,03,2026,PalmBeach,1578.17,1893.8
28530,03,2026,PalmBeach,80.52,96.62
28545,03,2026,PalmBeach,1578.17,1893.8
28585,03,2026,PalmBeach,5076.04,6091.25
28606,03,2026,PalmBeach,1578.17,1893.8
28615,03,2026,PalmBeach,4492.42,5390.9
28636,03,2026,PalmBeach,1578.17,1893.8
28645,03,2026,PalmBeach,1578.17,1893.8
28660,03,2026,PalmBeach,95.66,114.79
28705,03,2026,PalmBeach,12915.37,15498.44
28715,03,2026,PalmBeach,9125.29,10950.35
28725,03,2026,PalmBeach,8988.09,10785.71
28730,03,2026,PalmBeach,9637.57,11565.08
28740,03,2026,PalmBeach,5004.58,6005.5
28750,03,2026,PalmBeach,4976.78,5972.14
28755,03,2026,PalmBeach,3545.68,4254.82
28805,03,2026,PalmBeach,1578.17,1893.8
28810,03,2026,PalmBeach,1578.17,1893.8
28820,03,2026,PalmBeach,1578.17,1893.8
28825,03,2026,PalmBeach,1578.17,1893.8
28890,03,2026,PalmBeach,175.52,210.62
29035,03,2026,PalmBeach,147.39,176.87
29055,03,2026,PalmBeach,147.39,176.87
29058,03,2026,PalmBeach,83.74,100.49
29065,03,2026,PalmBeach,71.5,85.8
29075,03,2026,PalmBeach,65.38,78.46
29085,03,2026,PalmBeach,70.53,84.64
29086,03,2026,PalmBeach,58.61,70.33
29105,03,2026,PalmBeach,63.12,75.74
29325,03,2026,PalmBeach,147.39,176.87
29345,03,2026,PalmBeach,91.15,109.38
29355,03,2026,PalmBeach,92.11,110.53
29358,03,2026,PalmBeach,122.39,146.87
29365,03,2026,PalmBeach,89.54,107.45
