CPT,LOCALITY,YEAR,NON_FAC_LC,OCSF_STANDARD_FEE
26440,99,2025,681.41,2983.0
26442,99,2025,1053.81,3541.0
26445,99,2025,631.46,2856.0
26449,99,2025,766.52,1176.0
26450,99,2025,490.63,651.0
26455,99,2025,487.25,684.0
26460,99,2025,475.78,1490.0
26471,99,2025,699.21,2540.0
26474,99,2025,688.41,872.0
26476,99,2025,679.25,872.0
26477,99,2025,662.52,966.0
26478,99,2025,697.18,3300.0
26479,99,2025,715.75,3245.0
26480,99,2025,780.36,2937.0
26483,99,2025,922.04,1679.0
26485,99,2025,884.53,1444.0
26489,99,2025,1025.84,1603.0
26490,99,2025,896.6,1529.0
26492,99,2025,992.91,1855.0
26494,99,2025,900.24,1652.0
26496,99,2025,969.97,1930.0
26497,99,2025,968.93,1735.0
26498,99,2025,1269.7,2465.0
26499,99,2025,932.93,2554.0
26500,99,2025,729.06,2700.0
26502,99,2025,803.8,1544.0
26508,99,2025,712.12,1270.0
26510,99,2025,676.67,1478.0
26516,99,2025,791.29,1150.0
26517,99,2025,927.57,1495.0
26518,99,2025,938.64,1703.0
26520,99,2025,712.9,3037.0
26525,99,2025,718.13,3052.0
26530,99,2025,596.86,2310.0
26531,99,2025,694.63,2640.0
26535,99,2025,484.48,1760.0
26536,99,2025,791.06,2970.0
26540,99,2025,742.5,2715.0
26541,99,2025,892.63,1781.0
26542,99,2025,767.09,2766.0
26545,99,2025,777.91,1317.0
26546,99,2025,1114.97,2020.0
26548,99,2025,853.17,2816.0
26550,99,2025,1782.37,2478.0
26555,99,2025,1491.39,1899.0
26556,99,2025,3698.94,12749.0
26560,99,2025,673.24,1518.0
26561,99,2025,1054.39,1960.0
26562,99,2025,1486.25,2332.0
26565,99,2025,757.33,3000.0
26567,99,2025,764.37,1232.0
26568,99,2025,988.14,1760.0
26580,99,2025,1668.26,2852.0
26587,99,2025,1146.9,1166.0
26590,99,2025,1549.22,1260.0
26591,99,2025,511.19,2199.0
26593,99,2025,680.26,2398.0
26596,99,2025,881.38,1722.0
26607,99,2025,550.54,1925.0
26608,99,2025,527.42,1745.0
26615,99,2025,632.41,1816.0
26650,99,2025,528.95,1049.0
26665,99,2025,686.78,3520.0
26676,99,2025,559.5,794.0
26685,99,2025,631.84,1223.0
26686,99,2025,685.74,2376.0
26706,99,2025,490.9,913.0
26715,99,2025,630.19,1278.0
26727,99,2025,520.64,1857.0
26735,99,2025,653.21,2200.0
26746,99,2025,813.42,1943.0
26756,99,2025,463.88,1430.0
26765,99,2025,551.97,1155.0
26776,99,2025,493.33,1430.0
26785,99,2025,602.83,1588.0
26820,99,2025,886.57,1419.0
26841,99,2025,820.85,1313.0
26842,99,2025,889.17,1573.0
26843,99,2025,833.38,1316.0
26844,99,2025,920.3,4730.0
26850,99,2025,780.72,2808.0
26852,99,2025,890.57,1530.0
26860,99,2025,643.64,2970.0
26861,99,2025,111.15,374.0
26862,99,2025,814.94,2929.0
26863,99,2025,247.21,453.0
26910,99,2025,813.64,1140.0
26951,99,2025,744.95,3300.0
26952,99,2025,726.92,3300.0
26990,99,2025,735.91,3033.0
26992,99,2025,1093.91,1650.0
27001,99,2025,592.76,660.0
27005,99,2025,793.86,3300.0
27006,99,2025,775.23,4400.0
27025,99,2025,1026.64,5500.0
27030,99,2025,1027.91,5500.0
27035,99,2025,1187.18,4730.0
27036,99,2025,1116.59,3264.0
27041,99,2025,774.94,550.0
27045,99,2025,810.35,4070.0
27062,99,2025,497.63,1296.0
27066,99,2025,899.14,1650.0
27071,99,2025,1049.07,5500.0
27080,99,2025,562.51,2519.0
27087,99,2025,682.51,2181.0
27090,99,2025,909.35,3630.0
27091,99,2025,1746.3,7150.0
27097,99,2025,752.62,3740.0
27120,99,2025,1423.28,7150.0
27122,99,2025,1209.34,4840.0
27125,99,2025,1241.27,4950.0
27130,99,2025,1409.05,6600.0
27132,99,2025,1831.24,7700.0
27134,99,2025,2087.83,8470.0
27137,99,2025,1607.25,6490.0
27138,99,2025,1669.9,6710.0
27161,99,2025,1337.97,6820.0
27165,99,2025,1499.74,4400.0
27170,99,2025,1285.29,6490.0
27176,99,2025,1012.84,2200.0
27179,99,2025,1074.45,5170.0
27181,99,2025,1229.17,6000.0
27197,99,2025,142.51,629.0
27228,99,2025,2058.21,7034.0
27235,99,2025,994.84,3630.0
27236,99,2025,1307.43,4070.0
27238,99,2025,515.79,1600.0
27240,99,2025,1050.67,2636.0
27244,99,2025,1346.12,4008.0
27245,99,2025,1344.09,3850.0
27248,99,2025,818.17,4180.0
27250,99,2025,202.04,868.0
27252,99,2025,821.81,1285.0
27253,99,2025,1031.61,2692.0
27254,99,2025,1393.94,7040.0
27265,99,2025,463.77,1100.0
27266,99,2025,639.34,1980.0
27267,99,2025,484.25,2200.0
27268,99,2025,601.2,2640.0
27269,99,2025,1361.94,6600.0
27279,99,2025,883.05,5500.0
27280,99,2025,1532.25,5500.0
27303,99,2025,705.99,3527.0
27305,99,2025,532.33,1577.0
27310,99,2025,805.57,2626.0
27324,99,2025,452.42,825.0
27328,99,2025,688.26,3300.0
27329,99,2025,1149.89,3885.0
27331,99,2025,526.64,3300.0
27333,99,2025,649.45,3300.0
27334,99,2025,756.4,2307.0
27335,99,2025,842.52,2793.0
27337,99,2025,465.56,2310.0
27339,99,2025,834.47,3751.0
27340,99,2025,412.17,2200.0
27345,99,2025,537.41,3300.0
27347,99,2025,580.87,1594.0
27350,99,2025,719.45,2310.0
27355,99,2025,671.34,2750.0
27365,99,2025,2251.78,8000.0
27380,99,2025,675.98,2200.0
27381,99,2025,894.93,3410.0
27385,99,2025,657.73,2420.0
27386,99,2025,933.41,4620.0
27403,99,2025,710.58,3630.0
27405,99,2025,742.39,3300.0
27407,99,2025,877.05,3960.0
27412,99,2025,1807.12,5115.0
27415,99,2025,1505.44,4950.0
27416,99,2025,1077.73,4840.0
27418,99,2025,894.06,2549.0
27420,99,2025,820.63,4125.0
27422,99,2025,817.72,4125.0
27424,99,2025,825.03,3592.0
27425,99,2025,499.96,3300.0
27427,99,2025,776.94,2660.0
27428,99,2025,1226.14,6270.0
27429,99,2025,1382.62,4400.0
27430,99,2025,815.29,2200.0
27437,99,2025,727.45,2090.0
27441,99,2025,906.52,4565.0
27445,99,2025,1375.8,6963.0
27446,99,2025,1259.26,5060.0
27447,99,2025,1407.2,6600.0
27450,99,2025,1104.16,5230.0
27455,99,2025,1051.99,4840.0
27457,99,2025,1049.29,3300.0
27466,99,2025,1299.05,6120.0
27470,99,2025,1293.54,3630.0
27472,99,2025,1386.89,5225.0
27486,99,2025,1539.96,6160.0
27487,99,2025,1920.85,7700.0
27488,99,2025,1316.27,5280.0
27496,99,2025,604.64,1650.0
27498,99,2025,724.51,3437.0
27502,99,2025,832.5,1870.0
27506,99,2025,1466.44,3630.0
27507,99,2025,1062.74,5500.0
27509,99,2025,735.57,3300.0
27510,99,2025,751.0,1320.0
27511,99,2025,1091.03,2508.0
27513,99,2025,1353.3,7040.0
27514,99,2025,1060.23,3740.0
27524,99,2025,828.11,3025.0
27535,99,2025,984.14,2775.0
27536,99,2025,1302.6,3630.0
27540,99,2025,895.59,2200.0
27552,99,2025,698.49,3520.0
27556,99,2025,960.52,4781.0
27562,99,2025,542.83,825.0
27566,99,2025,981.56,3092.0
27570,99,2025,169.32,2200.0
27590,99,2025,867.35,3300.0
27600,99,2025,440.81,1760.0
27602,99,2025,527.61,1622.0
27610,99,2025,705.63,2212.0
27619,99,2025,509.61,2762.0
27620,99,2025,488.81,1980.0
27632,99,2025,451.33,1965.0
27635,99,2025,629.69,3300.0
27638,99,2025,815.07,2750.0
27640,99,2025,903.24,1944.0
27641,99,2025,715.61,2509.0
27650,99,2025,715.65,3300.0
27652,99,2025,723.18,2135.0
27654,99,2025,779.86,3960.0
27658,99,2025,402.47,840.0
27659,99,2025,512.23,1465.0
27664,99,2025,387.32,1265.0
27665,99,2025,452.17,1430.0
27675,99,2025,539.68,1650.0
27680,99,2025,460.69,1210.0
27687,99,2025,493.45,1658.0
27690,99,2025,693.59,1100.0
27691,99,2025,809.51,3300.0
27695,99,2025,528.67,1980.0
27696,99,2025,594.75,2970.0
27698,99,2025,694.84,3300.0
27700,99,2025,782.51,2530.0
27702,99,2025,1050.3,4290.0
27703,99,2025,1217.28,4950.0
27704,99,2025,616.04,2530.0
27707,99,2025,441.9,1322.0
27709,99,2025,1246.97,3088.0
27720,99,2025,956.32,2530.0
27724,99,2025,1375.68,4840.0
27726,99,2025,1050.41,2522.0
27756,99,2025,647.2,1737.0
27758,99,2025,982.85,4180.0
27759,99,2025,1094.52,3080.0
27766,99,2025,661.96,2420.0
27768,99,2025,495.65,2200.0
27769,99,2025,796.44,3520.0
27784,99,2025,778.16,4400.0
27792,99,2025,702.71,2420.0
27814,99,2025,834.75,3630.0
27822,99,2025,944.86,4400.0
27823,99,2025,1067.17,4950.0
27826,99,2025,922.28,4200.0
27827,99,2025,1217.11,3865.0
27828,99,2025,1439.57,4154.0
27829,99,2025,762.83,2530.0
27840,99,2025,429.79,2750.0
27842,99,2025,542.89,2200.0
27860,99,2025,177.82,660.0
27870,99,2025,1099.17,4235.0
27880,99,2025,993.58,2750.0
27892,99,2025,594.88,1870.0
28005,99,2025,613.63,2420.0
28041,99,2025,485.48,1304.0
28055,99,2025,419.56,1320.0
28300,99,2025,710.06,2399.0
28415,99,2025,1214.76,4400.0
28436,99,2025,537.44,1540.0
28445,99,2025,1139.81,2750.0
28465,99,2025,696.6,2640.0
28476,99,2025,418.38,1045.0
28485,99,2025,604.86,1650.0
28510,99,2025,131.5,414.0
28606,99,2025,435.77,1100.0
28615,99,2025,894.74,2750.0
28705,99,2025,1326.91,4950.0
28715,99,2025,1024.51,5775.0
28725,99,2025,845.77,2903.0
28730,99,2025,785.57,3520.0
28805,99,2025,762.33,2212.0
28810,99,2025,456.11,2640.0
29805,99,2025,516.09,1279.0
29806,99,2025,1158.08,4400.0
29807,99,2025,1130.3,4400.0
29819,99,2025,643.13,2420.0
29820,99,2025,586.76,3300.0
29821,99,2025,651.68,3740.0
29822,99,2025,594.21,3300.0
29823,99,2025,649.36,3300.0
29824,99,2025,741.95,3520.0
29825,99,2025,643.27,2420.0
29826,99,2025,188.42,3300.0
29827,99,2025,1168.08,3850.0
29828,99,2025,1002.37,2970.0
29837,99,2025,571.64,1921.0
29838,99,2025,652.43,2098.0
29840,99,2025,501.36,2238.0
29843,99,2025,536.11,2981.0
29844,99,2025,550.82,2838.0
29845,99,2025,642.94,4966.0
29846,99,2025,573.78,2860.0
29847,99,2025,599.09,5815.0
29848,99,2025,562.59,2308.0
29850,99,2025,687.65,3410.0
29851,99,2025,1022.69,4850.0
29855,99,2025,856.07,3410.0
29856,99,2025,1090.84,5500.0
29862,99,2025,887.91,3300.0
29863,99,2025,892.97,4510.0
29866,99,2025,1155.27,3850.0
29867,99,2025,1402.87,6600.0
29868,99,2025,1829.27,9240.0
29871,99,2025,566.5,2640.0
29873,99,2025,586.94,2750.0
29874,99,2025,588.28,3300.0
29875,99,2025,545.27,2530.0
29876,99,2025,717.13,3850.0
29877,99,2025,681.28,3850.0
29879,99,2025,726.91,3850.0
29880,99,2025,616.39,3850.0
29881,99,2025,593.54,3850.0
29882,99,2025,755.42,3630.0
29883,99,2025,919.73,3300.0
29884,99,2025,679.91,3300.0
29885,99,2025,832.09,2564.0
29886,99,2025,701.48,3850.0
29887,99,2025,828.8,4180.0
29888,99,2025,1064.42,5060.0
29889,99,2025,1343.21,6820.0
29891,99,2025,734.52,2209.0
29892,99,2025,694.95,2530.0
29894,99,2025,552.0,3300.0
29895,99,2025,498.68,3520.0
29897,99,2025,536.5,2750.0
29898,99,2025,608.79,3300.0
29900,99,2025,554.2,1515.0
29901,99,2025,595.04,2200.0
29902,99,2025,631.19,1800.0
29904,99,2025,705.89,3300.0
29905,99,2025,551.89,3300.0
29906,99,2025,725.5,2365.0
29907,99,2025,963.07,4400.0
29914,99,2025,1089.8,3740.0
29915,99,2025,1111.26,5610.0
29916,99,2025,1112.4,4400.0
32551,99,2025,169.45,634.0
32601,99,2025,339.15,1200.0
32905,99,2025,1471.46,4345.0
34111,99,2025,655.22,1262.0
34490,99,2025,636.24,928.0
34520,99,2025,1097.25,2988.0
35045,99,2025,1065.4,1966.0
35141,99,2025,1204.19,2490.0
35184,99,2025,1068.86,2172.0
35190,99,2025,829.54,2066.0
35201,99,2025,1020.12,2318.0
35206,99,2025,873.29,2318.0
35207,99,2025,824.5,5698.0
35236,99,2025,1106.46,2705.0
35266,99,2025,952.35,1795.0
35860,99,2025,929.48,1218.0
35875,99,2025,648.19,1454.0
36640,99,2025,123.36,395.0
37618,99,2025,428.36,1304.0
38230,99,2025,221.95,1033.0
61783,99,2025,264.44,1210.0
62268,99,2025,379.52,1217.0
62287,99,2025,639.23,2664.0
62350,99,2025,439.0,925.0
62362,99,2025,426.07,951.0
63001,99,2025,1411.08,3946.0
63003,99,2025,1416.63,5610.0
63005,99,2025,1375.25,5335.0
63011,99,2025,1212.42,6600.0
63012,99,2025,1353.75,5374.0
63015,99,2025,1699.8,5356.0
63016,99,2025,1742.84,6930.0
63017,99,2025,1449.74,5500.0
63020,99,2025,1243.84,6710.0
63030,99,2025,1029.25,10000.0
63035,99,2025,261.84,5500.0
63042,99,2025,1452.63,14000.0
63045,99,2025,1464.56,4604.0
63046,99,2025,1393.29,4961.0
63047,99,2025,1247.72,5092.0
63048,99,2025,238.11,1045.0
63052,99,2025,292.63,1360.0
63053,99,2025,258.53,1200.0
63056,99,2025,1684.36,10994.0
63057,99,2025,366.54,1650.0
63075,99,2025,1533.74,6600.0
63076,99,2025,275.52,1263.0
63077,99,2025,1605.39,6964.0
63078,99,2025,239.56,880.0
63081,99,2025,1998.51,6600.0
63082,99,2025,301.29,1568.0
63085,99,2025,2184.84,4125.0
63086,99,2025,215.73,745.0
63087,99,2025,2748.02,10655.0
63088,99,2025,292.82,1154.0
63090,99,2025,2171.92,8855.0
63091,99,2025,195.2,536.0
63102,99,2025,2602.36,8250.0
63185,99,2025,1419.54,6600.0
63190,99,2025,1362.94,7370.0
63267,99,2025,1560.33,6325.0
63272,99,2025,2159.47,8250.0
63276,99,2025,2051.94,10450.0
63277,99,2025,1785.0,6050.0
63282,99,2025,2290.56,8250.0
63300,99,2025,2073.78,6218.0
63655,99,2025,951.29,2806.0
63662,99,2025,963.2,3300.0
63685,99,2025,372.04,1793.0
63688,99,2025,329.76,1409.0
63707,99,2025,1071.83,3062.0
63709,99,2025,1259.93,4950.0
63710,99,2025,1220.09,6600.0
64416,99,2025,83.2,330.0
64628,99,2025,439.79,7464.0
64629,99,2025,209.33,1487.0
64702,99,2025,559.13,1110.0
64704,99,2025,350.56,2200.0
64708,99,2025,545.83,1773.0
64712,99,2025,652.16,3095.0
64713,99,2025,884.57,2672.0
64714,99,2025,846.86,3300.0
64716,99,2025,552.12,1674.0
64718,99,2025,660.44,1551.0
64719,99,2025,445.78,1694.0
64722,99,2025,408.83,1630.0
64726,99,2025,290.55,1210.0
64727,99,2025,189.03,1273.0
64772,99,2025,608.86,1906.0
64774,99,2025,470.2,2090.0
64776,99,2025,438.07,1168.0
64778,99,2025,197.04,316.0
64782,99,2025,499.03,1040.0
64783,99,2025,235.61,382.0
64784,99,2025,798.41,1285.0
64787,99,2025,256.22,2158.0
64788,99,2025,445.89,1562.0
64790,99,2025,951.13,1250.0
64795,99,2025,221.23,526.0
64802,99,2025,970.5,2023.0
64831,99,2025,758.48,2284.0
64832,99,2025,360.21,613.0
64834,99,2025,813.57,1283.0
64835,99,2025,896.18,1495.0
64836,99,2025,896.18,1588.0
64837,99,2025,397.18,695.0
64856,99,2025,1112.11,3200.0
64857,99,2025,1147.36,3490.0
64859,99,2025,269.51,560.0
64861,99,2025,1757.08,1866.0
64872,99,2025,126.27,289.0
64874,99,2025,189.08,289.0
64890,99,2025,1182.65,2090.0
64891,99,2025,1257.71,2196.0
64892,99,2025,1150.31,1917.0
64893,99,2025,1227.26,2106.0
64895,99,2025,1451.1,2439.0
64896,99,2025,1565.4,2741.0
64897,99,2025,1387.62,2368.0
64898,99,2025,1502.77,2666.0
64901,99,2025,648.7,977.0
64902,99,2025,750.23,1170.0
64910,99,2025,824.5,2260.0
64912,99,2025,967.27,4400.0
69990,99,2025,250.8,734.0
70110,99,2025,12.67,121.0
70140,99,2025,10.22,72.0
70160,99,2025,8.85,107.0
70250,99,2025,9.2,185.0
70336,99,2025,73.2,1424.0
70540,99,2025,66.76,1424.0
70542,99,2025,80.48,1590.0
70543,99,2025,107.78,3014.0
70551,99,2025,73.54,1424.0
70552,99,2025,88.64,1590.0
70553,99,2025,114.9,3014.0
71100,99,2025,11.28,82.0
71101,99,2025,13.38,226.0
71110,99,2025,14.42,108.0
71111,99,2025,16.33,123.0
71120,99,2025,9.91,155.0
71130,99,2025,10.95,143.0
71550,99,2025,72.83,1424.0
72020,99,2025,8.17,58.0
72040,99,2025,11.28,204.0
72050,99,2025,13.71,278.0
72052,99,2025,15.29,361.0
72070,99,2025,10.24,197.0
72072,99,2025,11.3,165.0
72074,99,2025,12.34,113.0
72080,99,2025,10.6,212.0
72081,99,2025,13.03,138.0
72082,99,2025,15.98,220.0
72083,99,2025,17.87,236.0
72084,99,2025,21.17,280.0
72100,99,2025,11.28,201.0
72110,99,2025,13.36,280.0
72114,99,2025,15.62,350.0
72120,99,2025,11.28,292.0
72141,99,2025,73.87,1424.0
72142,99,2025,90.01,1590.0
72146,99,2025,73.87,1424.0
72147,99,2025,88.64,1590.0
72148,99,2025,73.87,1424.0
72149,99,2025,89.68,1590.0
72156,99,2025,115.24,3014.0
72157,99,2025,115.24,3014.0
72158,99,2025,115.24,3014.0
72170,99,2025,8.85,191.0
72190,99,2025,12.67,210.0
72195,99,2025,72.83,1424.0
72196,99,2025,85.88,1590.0
72197,99,2025,110.21,3014.0
72202,99,2025,11.3,179.0
72220,99,2025,8.85,172.0
72285,99,2025,58.35,490.0
72295,99,2025,41.7,446.0
73000,99,2025,8.5,183.0
73010,99,2025,9.18,191.0
73020,99,2025,7.81,72.0
73030,99,2025,9.54,178.0
73040,99,2025,28.28,572.0
73050,99,2025,9.54,160.0
73060,99,2025,8.17,143.0
73070,99,2025,8.5,153.0
73080,99,2025,8.85,158.0
73090,99,2025,8.17,139.0
73100,99,2025,8.5,128.0
73110,99,2025,8.85,133.0
73115,99,2025,28.8,628.0
73120,99,2025,8.5,114.0
73130,99,2025,8.85,120.0
73140,99,2025,7.11,182.0
73218,99,2025,67.43,1424.0
73219,99,2025,80.48,1590.0
73220,99,2025,108.11,3014.0
73221,99,2025,67.43,1424.0
73222,99,2025,80.81,1590.0
73223,99,2025,108.11,3014.0
73501,99,2025,9.54,104.0
73502,99,2025,11.28,143.0
73503,99,2025,14.23,182.0
73521,99,2025,11.28,138.0
73522,99,2025,14.75,170.0
73523,99,2025,15.98,198.0
73551,99,2025,8.5,99.0
73552,99,2025,9.2,116.0
73560,99,2025,8.5,138.0
73562,99,2025,9.54,148.0
73564,99,2025,11.61,187.0
73565,99,2025,8.83,174.0
73580,99,2025,32.6,154.0
73590,99,2025,8.17,154.0
73600,99,2025,8.17,131.0
73610,99,2025,8.85,136.0
73620,99,2025,7.83,143.0
73630,99,2025,8.52,148.0
73650,99,2025,8.17,157.0
73660,99,2025,6.77,138.0
73718,99,2025,67.09,1424.0
73719,99,2025,80.48,1590.0
73720,99,2025,108.11,1424.0
73721,99,2025,67.43,1424.0
73722,99,2025,80.81,1590.0
73723,99,2025,108.11,3014.0
74181,99,2025,72.5,1424.0
74182,99,2025,85.88,1590.0
74183,99,2025,110.21,3014.0
76000,99,2025,16.14,165.0
76881,99,2025,45.17,363.0
76882,99,2025,34.76,104.0
76937,99,2025,14.3,171.0
76942,99,2025,31.88,605.0
77002,99,2025,27.95,110.0
77003,99,2025,29.73,138.0
77073,99,2025,13.88,198.0
77077,99,2025,17.35,198.0
77084,99,2025,79.77,1424.0
95861,99,2025,83.11,348.0
95864,99,2025,108.02,846.0
95865,99,2025,84.32,440.0
95870,99,2025,20.42,165.0
95886,99,2025,46.56,471.0
95905,99,2025,2.95,374.0
95911,99,2025,135.39,908.0
95913,99,2025,192.38,1543.0
95925,99,2025,28.61,550.0
95926,99,2025,27.43,550.0
95927,99,2025,28.09,495.0
95929,99,2025,80.18,495.0
95930,99,2025,18.87,204.0
95937,99,2025,35.49,271.0
95938,99,2025,46.75,1573.0
95940,99,2025,33.91,150.0
96370,99,2025,16.84,496.0
96372,99,2025,14.83,70.0
97012,99,2025,15.33,38.0
97016,99,2025,12.53,50.0
97018,99,2025,6.62,38.0
97022,99,2025,16.49,50.0
97024,99,2025,7.62,38.0
97032,99,2025,15.33,50.0
97033,99,2025,20.0,66.0
97034,99,2025,14.58,60.0
97035,99,2025,14.92,50.0
97110,99,2025,30.7,82.0
97112,99,2025,34.13,82.0
97113,99,2025,38.74,50.0
97116,99,2025,30.7,72.0
97124,99,2025,31.49,66.0
97140,99,2025,29.0,72.0
97150,99,2025,18.74,43.0
97161,99,2025,104.66,422.0
97162,99,2025,104.66,422.0
97163,99,2025,104.66,422.0
97164,99,2025,71.83,287.0
97165,99,2025,107.32,409.0
97166,99,2025,107.32,409.0
97167,99,2025,107.32,409.0
97168,99,2025,74.01,270.0
97530,99,2025,36.66,82.0
97535,99,2025,34.03,82.0
97542,99,2025,32.76,66.0
97750,99,2025,35.36,110.0
97760,99,2025,48.42,77.0
97763,99,2025,52.69,138.0
99153,99,2025,12.33,57.0
99155,99,2025,89.66,492.0
99156,99,2025,79.56,404.0
99157,99,2025,61.87,306.0
99195,99,2025,90.1,521.0
99221,99,2025,88.34,277.0
99222,99,2025,138.5,374.0
99223,99,2025,184.37,544.0
99231,99,2025,52.11,110.0
99232,99,2025,84.19,198.0
99233,99,2025,125.18,280.0
99234,99,2025,103.55,362.0
99235,99,2025,168.13,516.0
99236,99,2025,220.22,661.0
99238,99,2025,85.8,192.0
99239,99,2025,121.14,280.0
99281,99,2025,12.38,55.0
99282,99,2025,45.36,82.0
99283,99,2025,76.46,110.0
99284,99,2025,130.8,165.0
99285,99,2025,189.89,220.0
99341,99,2025,51.7,158.0
99342,99,2025,82.53,227.0
99344,99,2025,149.58,485.0
99345,99,2025,211.86,584.0
99347,99,2025,47.5,154.0
99348,99,2025,80.74,232.0
99349,99,2025,134.05,340.0
99350,99,2025,194.62,470.0
G0179,99,2025,43.7,110.0
G0180,99,2025,55.65,165.0
G0181,99,2025,111.06,275.0
G0283,99,2025,13.19,44.0
G0289,99,2025,49.16,312.0
G0372,99,2025,9.18,72.0
G0168,03,2026,118.7,495.0
G0372,03,2026,10.56,72.0
10060,03,2026,145.52,220.0
10061,03,2026,252.04,388.0
10120,03,2026,177.6,450.0
10121,03,2026,314.35,845.0
10140,03,2026,198.32,403.0
10160,03,2026,149.7,385.0
10180,03,2026,332.45,550.0
11000,03,2026,66.6,192.0
11010,03,2026,539.17,1100.0
11011,03,2026,620.41,1650.0
11012,03,2026,795.11,1760.0
11042,03,2026,150.06,550.0
11043,03,2026,275.97,668.0
11044,03,2026,371.53,2200.0
11045,03,2026,48.0,58.0
11046,03,2026,89.69,314.0
11047,03,2026,151.63,560.0
11055,03,2026,78.34,135.0
11102,03,2026,107.16,220.0
11106,03,2026,170.47,330.0
11300,03,2026,108.29,294.0
11301,03,2026,130.54,363.0
11305,03,2026,113.66,192.0
11306,03,2026,132.36,253.0
11307,03,2026,149.02,330.0
11308,03,2026,158.72,550.0
11400,03,2026,144.35,440.0
11401,03,2026,175.57,440.0
11402,03,2026,193.81,660.0
11403,03,2026,227.45,660.0
11404,03,2026,265.26,800.0
11406,03,2026,386.22,847.0
11420,03,2026,140.97,600.0
11421,03,2026,180.58,391.0
11422,03,2026,204.19,930.0
11423,03,2026,237.91,466.0
11424,03,2026,279.43,540.0
11426,03,2026,392.98,1540.0
11621,03,2026,258.84,1210.0
11622,03,2026,282.92,1320.0
11623,03,2026,336.36,1540.0
11624,03,2026,387.81,1670.0
11720,03,2026,36.95,82.0
11721,03,2026,51.1,126.0
11730,03,2026,125.3,300.0
11732,03,2026,36.55,46.0
11740,03,2026,64.28,66.0
11750,03,2026,177.8,935.0
11755,03,2026,134.95,275.0
11760,03,2026,211.39,1100.0
11762,03,2026,334.16,469.0
11765,03,2026,182.43,770.0
11900,03,2026,64.05,132.0
11981,03,2026,124.59,440.0
11982,03,2026,132.84,440.0
12001,03,2026,130.88,550.0
12002,03,2026,160.58,660.0
12004,03,2026,188.19,676.0
12005,03,2026,245.18,880.0
12006,03,2026,279.47,1045.0
12007,03,2026,299.79,1210.0
12020,03,2026,361.67,871.0
12021,03,2026,214.23,508.0
12031,03,2026,293.33,593.0
12032,03,2026,338.32,673.0
12034,03,2026,380.33,821.0
12035,03,2026,474.73,547.0
12036,03,2026,555.34,812.0
12037,03,2026,622.01,915.0
12041,03,2026,297.19,825.0
12042,03,2026,344.9,880.0
12044,03,2026,440.82,880.0
12055,03,2026,627.45,1320.0
13101,03,2026,442.11,1386.0
13120,03,2026,398.03,480.0
13121,03,2026,473.34,1210.0
13122,03,2026,147.37,402.0
13131,03,2026,436.21,1079.0
13132,03,2026,524.18,1650.0
13133,03,2026,192.75,407.0
14000,03,2026,767.23,1038.0
14001,03,2026,992.48,1416.0
14020,03,2026,819.68,1112.0
14021,03,2026,1010.49,1610.0
14040,03,2026,876.14,2052.0
14041,03,2026,1057.16,1893.0
14301,03,2026,1293.13,2796.0
14302,03,2026,263.24,1105.0
15002,03,2026,418.98,654.0
15004,03,2026,463.51,1087.0
15050,03,2026,694.66,659.0
15100,03,2026,1071.8,1573.0
15101,03,2026,233.12,454.0
15115,03,2026,1004.99,2750.0
15120,03,2026,1009.96,1810.0
15121,03,2026,255.97,628.0
15200,03,2026,1008.5,1054.0
15201,03,2026,170.18,509.0
15220,03,2026,895.2,1151.0
15221,03,2026,153.48,653.0
15240,03,2026,1071.37,2274.0
15241,03,2026,206.43,854.0
15271,03,2026,180.24,432.0
15275,03,2026,182.39,770.0
15277,03,2026,418.34,1320.0
15574,03,2026,1008.29,4400.0
15600,03,2026,423.07,987.0
15610,03,2026,444.25,978.0
15620,03,2026,528.16,1243.0
15650,03,2026,675.46,1980.0
15740,03,2026,1209.35,1950.0
15777,03,2026,265.78,990.0
15837,03,2026,1083.0,1859.0
16000,03,2026,103.74,405.0
16020,03,2026,105.92,385.0
16025,03,2026,190.37,493.0
17110,03,2026,124.8,201.0
17250,03,2026,101.6,330.0
20102,03,2026,759.52,588.0
20103,03,2026,682.8,1925.0
20205,03,2026,392.59,464.0
20220,03,2026,251.09,453.0
20225,03,2026,410.07,2135.0
20520,03,2026,261.27,770.0
20525,03,2026,567.55,1389.0
20526,03,2026,102.08,220.0
20527,03,2026,109.29,385.0
20550,03,2026,69.17,216.0
20551,03,2026,68.88,192.0
20552,03,2026,59.02,148.0
20553,03,2026,68.14,165.0
20600,03,2026,64.12,198.0
20604,03,2026,99.26,330.0
20605,03,2026,65.22,209.0
20606,03,2026,107.26,374.0
20610,03,2026,79.55,236.0
20611,03,2026,118.88,440.0
20612,03,2026,77.33,192.0
20615,03,2026,282.3,770.0
20650,03,2026,286.1,944.0
20670,03,2026,416.94,1148.0
20680,03,2026,727.37,1298.0
20694,03,2026,532.16,1397.0
20703,03,2026,130.32,510.0
20704,03,2026,185.85,750.0
20900,03,2026,453.16,2200.0
20950,03,2026,313.72,264.0
20974,03,2026,109.71,569.0
20979,03,2026,62.37,192.0
21501,03,2026,595.19,2530.0
21550,03,2026,308.62,245.0
21820,03,2026,206.65,385.0
21930,03,2026,627.22,2750.0
22310,03,2026,399.1,1462.0
22510,03,2026,1981.37,2200.0
